naca,alpha,Re,shinyou,cl,cd,cm,ld,converged,bubble_start,bubble_end,separation
4408,9.5,750000.0,,1.5623,0.01132,-0.1104,138.0123674911661,True,0.0027102,0.016908,
4408,9.600000000000001,750000.0,,1.5746,0.01137,-0.1105,138.4872471416007,True,0.0027102,0.016908,
4408,9.700000000000001,750000.0,,1.587,0.01143,-0.1107,138.8451443569554,True,0.0027102,0.016908,
4408,9.8,750000.0,,1.5991,0.01152,-0.1109,138.81076388888889,True,0.0027102,0.016908,
4408,9.9,750000.0,,1.6115,0.01159,-0.111,139.0422778257118,True,0.0027102,0.016908,
4408,10.0,750000.0,,1.6234,0.01168,-0.1112,138.98972602739727,True,0.0027102,0.016908,
4408,0.0,1000000.0,,0.4806,0.00589,-0.1059,81.59592529711375,True,,,
4408,0.1,1000000.0,,0.4906,0.0057,-0.1057,86.07017543859648,True,,,
4408,0.2,1000000.0,,0.5026,0.00508,-0.1055,98.93700787401575,True,,,
4408,0.30000000000000004,1000000.0,,0.5335,0.0046,-0.11,115.97826086956522,True,,,
4408,0.4,1000000.0,,0.5432,0.00447,-0.1097,121.52125279642058,True,,,
4408,0.5,1000000.0,,0.5587,0.00442,-0.1107,126.40271493212668,True,,,
4408,0.6000000000000001,1000000.0,,0.5691,0.00441,-0.1105,129.04761904761907,True,,,
4408,0.7000000000000001,1000000.0,,0.5656,0.00442,-0.1068,127.96380090497736,True,,,
4408,0.8,1000000.0,,0.5872,0.00444,-0.1094,132.25225225225225,True,,,
4408,0.9,1000000.0,,0.6088,0.00517,-0.112,117.75628626692456,True,,,
4408,1.0,1000000.0,,0.6189,0.00522,-0.1118,118.56321839080461,True,,,
4408,1.1,1000000.0,,0.6252,0.00505,-0.1107,123.8019801980198,True,,,
4408,1.2000000000000002,1000000.0,,0.6199,0.00469,-0.1064,132.17484008528785,True,,,
4408,1.3,1000000.0,,0.6385,0.00469,-0.1083,136.1407249466951,True,,,
4408,1.4000000000000001,1000000.0,,0.6572,0.00542,-0.1102,121.25461254612546,True,,,
4408,1.5,1000000.0,,0.6533,0.00541,-0.1066,120.75785582255084,True,,,
4408,1.6,1000000.0,,0.6666,0.00556,-0.1072,119.89208633093526,True,,,
4408,1.7000000000000002,1000000.0,,0.6874,0.00636,-0.1094,108.08176100628931,True,,,
4408,1.8,1000000.0,,0.6818,0.00587,-0.1056,116.14991482112436,True,,,
4408,1.9000000000000001,1000000.0,,0.6918,0.0062,-0.1053,111.58064516129032,True,,,
4408,2.0,1000000.0,,0.7018,0.00603,-0.1049,116.38474295190713,True,,,
4408,2.1,1000000.0,,0.7378,0.00679,-0.1107,108.65979381443299,True,,,
4408,2.2,1000000.0,,0.7296,0.00631,-0.1063,115.62599049128369,True,,,
4408,2.3000000000000003,1000000.0,,0.7343,0.00627,-0.1046,117.11323763955342,True,,,
4408,2.4000000000000004,1000000.0,,0.752,0.00649,-0.1064,115.87057010785824,True,,,
4408,2.5,1000000.0,,0.7579,0.0063,-0.1052,120.3015873015873,True,,,
4408,2.6,1000000.0,,0.7626,0.00607,-0.1036,125.63426688632619,True,,,
4408,2.7,1000000.0,,0.7746,0.00615,-0.1037,125.95121951219511,True,,,
4408,2.8000000000000003,1000000.0,,0.8005,0.00645,-0.1073,124.10852713178295,True,,,
4408,2.9000000000000004,1000000.0,,0.8009,0.00605,-0.1049,132.38016528925618,True,,,
4408,3.0,1000000.0,,0.8134,0.00598,-0.1049,136.02006688963212,True,,,
4408,3.1,1000000.0,,0.8301,0.00586,-0.1064,141.65529010238907,True,,,
4408,3.2,1000000.0,,0.8459,0.0055,-0.1073,153.8,True,,,
4408,3.3000000000000003,1000000.0,,0.8565,0.00552,-0.1073,155.16304347826087,True,,,
4408,3.4000000000000004,1000000.0,,0.8606,0.00572,-0.1059,150.45454545454547,True,,,
4408,3.5,1000000.0,,0.8659,0.00615,-0.1049,140.79674796747966,True,,,
4408,3.6,1000000.0,,0.8841,0.00561,-0.1061,157.59358288770053,True,,,
4408,3.7,1000000.0,,0.8891,0.00586,-0.1049,151.7235494880546,True,,,
4408,3.8000000000000003,1000000.0,,0.9174,0.0053,-0.1083,173.0943396226415,True,,,
4408,3.9000000000000004,1000000.0,,0.9304,0.00533,-0.1088,174.55909943714823,True,,,
4408,4.0,1000000.0,,0.945,0.00528,-0.1095,178.97727272727272,True,,,
4408,4.1000000000000005,1000000.0,,0.9616,0.00518,-0.1107,185.63706563706566,True,,,
4408,4.2,1000000.0,,0.9701,0.00529,-0.1101,183.3837429111531,True,,,
4408,4.3,1000000.0,,0.9569,0.00599,-0.1052,159.74958263772956,True,,,
4408,4.4,1000000.0,,0.9985,0.00524,-0.1115,190.55343511450383,True,,,
4408,4.5,1000000.0,,0.9791,0.00614,-0.1053,159.46254071661238,True,,,
4408,4.6000000000000005,1000000.0,,1.024,0.00537,-0.1122,190.68901303538175,True,,,
4408,4.7,1000000.0,,1.0395,0.00541,-0.1131,192.14417744916824,True,,,
4408,4.800000000000001,1000000.0,,1.0536,0.00553,-0.1137,190.5244122965642,True,,,
4408,4.9,1000000.0,,1.049,0.00612,-0.1107,171.40522875816993,True,,,
4408,5.0,1000000.0,,1.0768,0.006,-0.1141,179.46666666666667,True,,,
4408,5.1000000000000005,1000000.0,,1.0884,0.00624,-0.1142,174.42307692307693,True,,,
4408,5.2,1000000.0,,1.0999,0.00645,-0.1143,170.52713178294576,True,,,
4408,5.300000000000001,1000000.0,,1.0693,0.00765,-0.1063,139.77777777777777,True,,,
4408,5.4,1000000.0,,1.0851,0.00792,-0.1071,137.00757575757575,True,,,
4408,5.5,1000000.0,,1.0942,0.00797,-0.1069,137.28983688833125,True,,,
4408,5.6000000000000005,1000000.0,,1.107,0.00802,-0.107,138.02992518703243,True,,,
4408,5.7,1000000.0,,1.1248,0.00796,-0.1088,141.30653266331657,True,,,
4408,5.800000000000001,1000000.0,,1.1411,0.00778,-0.1101,146.67095115681235,True,,,
4408,5.9,1000000.0,,1.1402,0.00824,-0.1068,138.373786407767,True,,,
4408,6.0,1000000.0,,1.1541,0.00816,-0.1075,141.43382352941174,True,,,
4408,6.1000000000000005,1000000.0,,1.1691,0.00815,-0.1084,143.44785276073623,True,,,
4408,6.2,1000000.0,,1.1843,0.00847,-0.1097,139.8229043683589,True,,,
4408,6.300000000000001,1000000.0,,1.1921,0.00856,-0.1089,139.26401869158877,True,0.020006,0.0324,
4408,6.4,1000000.0,,1.2005,0.00865,-0.1083,138.78612716763004,True,0.016908,0.037554,
4408,6.5,1000000.0,,1.2079,0.00876,-0.1074,137.88812785388126,True,0.011978,0.037554,
4408,6.6000000000000005,1000000.0,,1.2183,0.00881,-0.1072,138.2860385925085,True,0.011978,0.0324,
4408,6.7,1000000.0,,1.23,0.00882,-0.1072,139.45578231292518,True,0.010023,0.0324,
4408,6.800000000000001,1000000.0,,1.2431,0.00877,-0.107,141.74458380843788,True,0.010023,0.027735,
4408,6.9,1000000.0,,1.2549,0.0088,-0.1071,142.60227272727272,True,0.0083369,0.027735,
4408,7.0,1000000.0,,1.2665,0.00883,-0.1071,143.43148357870896,True,0.0068762,0.023603,
4408,7.1000000000000005,1000000.0,,1.2816,0.0088,-0.108,145.63636363636363,True,0.0068762,0.023603,
4408,7.2,1000000.0,,1.2969,0.00876,-0.1088,148.04794520547944,True,0.0068762,0.023603,
4408,7.300000000000001,1000000.0,,1.3089,0.00879,-0.109,148.90784982935153,True,0.0056078,0.023603,
4408,7.4,1000000.0,,1.3207,0.0088,-0.1091,150.07954545454544,True,0.0056078,0.020006,
4408,7.5,1000000.0,,1.3346,0.00875,-0.1095,152.52571428571426,True,0.0045037,0.020006,
4408,7.6000000000000005,1000000.0,,1.3363,0.00943,-0.1082,141.70731707317074,True,0.0045037,0.020006,
4408,7.7,1000000.0,,1.3481,0.00946,-0.1083,142.50528541226217,True,0.0045037,0.020006,
4408,7.800000000000001,1000000.0,,1.36,0.00948,-0.1083,143.45991561181435,True,0.0045037,0.016908,
4408,7.9,1000000.0,,1.3719,0.00951,-0.1084,144.25867507886434,True,0.0035433,0.016908,
4408,8.0,1000000.0,,1.3839,0.00953,-0.1085,145.21511017838404,True,0.0035433,0.016908,
4408,8.1,1000000.0,,1.3956,0.00955,-0.1085,146.13612565445027,True,0.0035433,0.016908,
